event_id,ot_str,lat,lon,dep_km,h_err_km,z_err_km,rms,nphs,gap
20220913130519698_00009599.sum,2022-09-13T13:05:19.377,29.754665,102.068804,9.082,1.924,2.755,0.254,13,146.7
20220913130809486_00009600.sum,2022-09-13T13:08:08.786,29.829708,102.116895,9.800,7.135,8.866,0.103,8,263.8
20220913131041499_00009601.sum,2022-09-13T13:10:40.900,29.641606,102.025097,10.148,1.990,4.322,0.261,15,104.3
20220913131314704_00009602.sum,2022-09-13T13:13:14.339,29.595747,101.987611,12.019,3.472,8.312,0.353,9,137.6
20220913131558170_00009603.sum,2022-09-13T13:15:57.603,29.526071,102.120296,8.901,1.523,3.143,0.262,20,79.6
20220913131614684_00009604.sum,2022-09-13T13:16:14.333,29.525097,102.119650,5.247,1.367,4.686,0.215,14,83.4
20220913131754474_00009605.sum,2022-09-13T13:17:54.286,29.560160,102.020530,8.582,4.154,8.174,0.174,7,151.1
20220913132249432_00009606.sum,2022-09-13T13:22:48.933,29.569066,102.040018,8.536,2.600,4.848,0.227,13,146.1
20220913132347338_00009607.sum,2022-09-13T13:23:46.948,29.529212,102.306953,12.529,5.216,15.044,0.172,9,189.3
20220913132437234_00009608.sum,2022-09-13T13:24:36.675,29.561630,102.037684,9.981,1.839,4.764,0.259,17,112.1
20220913132456300_00009609.sum,2022-09-13T13:24:56.125,29.659943,102.121513,7.051,1.855,6.598,0.217,11,94.7
20220913132546442_00009610.sum,2022-09-13T13:25:46.031,29.666772,102.106102,4.679,7.622,9.839,0.226,6,271.0
20220913132723740_00009611.sum,2022-09-13T13:27:23.748,29.447034,102.178056,5.116,12.143,16.372,0.023,4,200.0
20220913132834239_00009612.sum,2022-09-13T13:28:33.634,29.620664,102.045563,11.739,1.079,2.748,0.239,25,59.4
20220913132909784_00009613.sum,2022-09-13T13:29:09.159,29.615224,102.058681,9.215,2.423,3.411,0.239,18,117.4
20220913132956935_00009614.sum,2022-09-13T13:29:56.326,29.659124,102.002834,10.415,1.009,2.506,0.270,39,65.2
20220913133116811_00009615.sum,2022-09-13T13:31:16.956,29.651482,102.082750,4.728,2.812,5.606,0.095,8,119.8
20220913133147731_00009616.sum,2022-09-13T13:31:47.375,29.826205,102.005648,12.081,1.539,4.467,0.333,20,83.6
20220913133232330_00009617.sum,2022-09-13T13:32:31.671,29.766819,102.048069,7.757,3.545,4.586,0.300,10,111.7
20220913133437419_00009618.sum,2022-09-13T13:34:37.248,29.410354,102.214701,8.284,1.903,6.353,0.136,7,128.9
20220913133600613_00009619.sum,2022-09-13T13:36:00.064,29.659565,102.021277,10.298,2.212,4.966,0.208,11,107.1
20220913133706811_00009620.sum,2022-09-13T13:37:05.994,29.690562,102.096556,10.296,1.381,3.284,0.276,21,73.5
20220913133804056_00009621.sum,2022-09-13T13:38:03.427,29.629269,102.067369,8.875,1.699,4.248,0.350,18,95.6
20220913133837237_00009622.sum,2022-09-13T13:38:36.689,29.498041,101.967773,12.413,1.050,4.252,0.268,29,56.2
20220913133939031_00009623.sum,2022-09-13T13:39:38.345,29.585725,102.036439,9.823,2.388,7.378,0.105,10,130.6
20220913134024845_00009624.sum,2022-09-13T13:40:24.334,29.629091,102.041427,12.982,1.132,3.012,0.293,32,60.2
20220913134056106_00009625.sum,2022-09-13T13:40:55.834,29.693088,102.111751,3.808,3.070,5.184,0.163,8,149.5
20220913134437386_00009626.sum,2022-09-13T13:44:37.091,29.888308,101.983882,10.748,1.443,5.357,0.265,14,66.9
20220913134513602_00009627.sum,2022-09-13T13:45:13.050,29.588217,101.991282,10.587,1.233,4.261,0.276,21,62.1
20220913134609923_00009628.sum,2022-09-13T13:46:09.518,29.677103,102.088093,11.213,1.290,3.243,0.286,26,55.9
20220913135204988_00009629.sum,2022-09-13T13:52:04.340,29.609605,102.120390,8.591,2.635,5.841,0.284,16,87.7
20220913135339964_00009630.sum,2022-09-13T13:53:39.519,29.657434,102.009342,13.414,1.161,4.413,0.307,27,64.5
20220913140006229_00009631.sum,2022-09-13T14:00:05.752,29.532920,102.027016,7.007,1.777,7.157,0.192,10,119.0
20220913140124760_00009632.sum,2022-09-13T14:01:24.507,29.611652,102.146525,6.595,3.625,5.748,0.127,8,188.5
20220913140535346_00009633.sum,2022-09-13T14:05:35.504,29.459232,102.123209,10.792,27.715,34.376,0.224,7,95.9
20220913140625723_00009634.sum,2022-09-13T14:06:25.245,29.837001,101.998149,7.880,1.617,4.824,0.323,18,84.6
20220913140659522_00009635.sum,2022-09-13T14:06:58.865,29.574609,102.049765,3.518,2.195,5.897,0.176,10,111.6
20220913140953737_00009636.sum,2022-09-13T14:09:53.207,29.620784,102.073322,6.176,1.993,6.402,0.248,12,108.2
20220913141228513_00009637.sum,2022-09-13T14:12:27.905,29.560154,102.032841,15.887,3.207,7.567,0.272,14,112.5
20220913141349636_00009638.sum,2022-09-13T14:13:49.264,29.572308,102.121556,4.959,2.338,5.204,0.199,12,106.7
20220913141610869_00009639.sum,2022-09-13T14:16:10.280,29.617324,101.991829,10.586,1.430,4.448,0.246,18,107.2
20220913141921043_00009640.sum,2022-09-13T14:19:20.439,29.638769,102.103171,9.629,1.610,4.200,0.301,30,65.3
20220913142012884_00009641.sum,2022-09-13T14:20:12.073,29.584523,101.957881,11.868,1.697,5.673,0.309,18,112.3
20220913142732954_00009642.sum,2022-09-13T14:27:32.415,29.564985,102.032267,6.604,2.883,5.081,0.201,11,149.2
20220913142811119_00009643.sum,2022-09-13T14:28:10.753,29.405540,102.183021,10.913,1.234,2.671,0.260,28,103.5
20220913143054040_00009644.sum,2022-09-13T14:30:53.715,29.473570,102.131250,4.861,3.841,6.055,0.172,6,146.0
20220913143458729_00009645.sum,2022-09-13T14:34:58.138,29.616732,102.019890,12.056,2.064,4.401,0.226,13,154.2
20220913143602494_00009646.sum,2022-09-13T14:36:01.893,29.641875,101.993242,12.258,1.051,3.417,0.233,30,65.5
20220913143625654_00009647.sum,2022-09-13T14:36:24.854,29.586080,102.076261,8.715,1.416,3.129,0.305,22,74.4
20220913144054207_00009648.sum,2022-09-13T14:40:53.665,29.649495,102.036302,10.538,1.078,2.702,0.269,37,61.6
20220913144551385_00009649.sum,2022-09-13T14:45:50.848,29.497495,102.192087,13.570,1.731,2.678,0.227,18,87.9
20220913144611171_00009650.sum,2022-09-13T14:46:10.898,29.337987,102.309622,14.336,30.706,40.365,0.283,5,206.5
20220913144711368_00009651.sum,2022-09-13T14:47:11.365,29.444020,102.175083,5.291,15.651,19.911,0.040,4,195.1
20220913144819683_00009652.sum,2022-09-13T14:48:18.945,29.580341,102.053154,9.628,1.148,2.452,0.280,35,56.3
20220913144849067_00009653.sum,2022-09-13T14:48:48.430,29.558526,102.059927,10.780,2.016,5.619,0.196,11,104.3
20220913144907897_00009654.sum,2022-09-13T14:49:07.421,29.472499,102.162674,5.822,1.106,3.588,0.140,12,72.1
20220913144941064_00009655.sum,2022-09-13T14:49:40.510,29.522384,102.000143,11.376,2.252,4.467,0.255,14,115.2
20220913145000452_00009656.sum,2022-09-13T14:49:59.961,29.536816,102.035654,4.064,1.471,3.771,0.224,13,118.1
20220913145314476_00009657.sum,2022-09-13T14:53:13.952,29.623604,102.049646,8.825,1.521,3.032,0.295,26,59.2
20220913145401374_00009658.sum,2022-09-13T14:54:00.804,29.683984,102.114296,8.867,4.317,6.953,0.255,8,172.3
20220913145426020_00009659.sum,2022-09-13T14:54:25.569,29.620226,102.077750,7.936,4.647,5.955,0.089,7,186.5
20220913145720924_00009660.sum,2022-09-13T14:57:21.018,29.650262,102.112342,7.102,2.595,7.055,0.221,11,87.7
20220913150151541_00009661.sum,2022-09-13T15:01:51.025,29.415917,102.171479,9.599,1.165,2.410,0.241,22,95.3
20220913150332353_00009662.sum,2022-09-13T15:03:31.584,29.623581,102.040807,14.060,3.347,6.450,0.304,11,125.0
20220913150523103_00009663.sum,2022-09-13T15:05:22.563,29.390808,102.183707,4.427,2.278,3.966,0.232,9,169.5
20220913150546899_00009664.sum,2022-09-13T15:05:46.371,29.587109,102.008272,10.823,1.100,3.019,0.251,29,60.7
20220913150809541_00009665.sum,2022-09-13T15:08:08.977,29.614307,102.043982,10.483,1.737,3.230,0.245,15,117.0
20220913151014550_00009666.sum,2022-09-13T15:10:14.032,29.475079,102.145969,8.548,1.285,2.723,0.249,20,104.6
20220913151110210_00009667.sum,2022-09-13T15:11:09.609,29.579941,102.075050,5.138,4.162,6.059,0.247,11,220.2
20220913151403259_00009668.sum,2022-09-13T15:14:02.735,29.579952,102.105373,12.050,1.180,2.302,0.315,33,52.8
20220913151509766_00009669.sum,2022-09-13T15:15:09.090,29.492410,102.209723,6.880,2.181,3.719,0.123,11,124.4
20220913151623303_00009670.sum,2022-09-13T15:16:22.810,29.513627,102.214915,10.282,1.448,2.537,0.240,23,116.8
20220913151741300_00009671.sum,2022-09-13T15:17:40.890,29.651274,102.006166,10.994,1.856,4.426,0.213,15,130.9
20220913152042973_00009672.sum,2022-09-13T15:20:42.579,29.838319,102.001008,10.069,1.646,4.329,0.283,22,85.9
20220913152145198_00009673.sum,2022-09-13T15:21:44.698,29.643284,102.014229,12.551,1.862,5.358,0.278,13,108.0
20220913152852382_00009674.sum,2022-09-13T15:28:51.765,29.451543,102.152872,8.194,1.417,2.792,0.227,15,118.8
20220913153357821_00009675.sum,2022-09-13T15:33:57.245,29.546426,102.042556,11.558,1.304,3.816,0.284,32,55.2
20220913153504607_00009676.sum,2022-09-13T15:35:04.517,29.640977,102.098897,9.806,2.538,6.729,0.145,9,207.5
20220913153518576_00009677.sum,2022-09-13T15:35:18.561,29.632751,102.099276,7.112,2.134,6.978,0.150,9,184.7
20220913153528378_00009678.sum,2022-09-13T15:35:27.793,29.641613,102.017063,12.539,2.050,5.227,0.367,17,89.8
20220913154118168_00009679.sum,2022-09-13T15:41:17.631,29.426935,102.169348,5.942,4.027,6.503,0.078,7,183.0
20220913154637472_00009680.sum,2022-09-13T15:46:36.862,29.620622,102.022146,9.350,1.459,4.438,0.213,17,118.5
20220913154716376_00009681.sum,2022-09-13T15:47:16.005,29.765410,102.033054,6.464,2.283,5.752,0.200,12,92.7
20220913154914670_00009682.sum,2022-09-13T15:49:14.017,29.630838,102.031144,11.834,2.150,4.700,0.219,11,138.8
20220913155121495_00009683.sum,2022-09-13T15:51:20.783,29.626944,102.043252,8.714,2.943,6.230,0.261,10,126.8
20220913155144560_00009684.sum,2022-09-13T15:51:43.221,29.395312,102.191996,25.187,51.115,63.346,0.091,5,253.1
20220913155540182_00009685.sum,2022-09-13T15:55:39.555,29.555942,102.050645,9.752,1.691,3.510,0.321,22,66.2
20220913155605598_00009686.sum,2022-09-13T15:56:05.218,29.434345,102.177835,4.030,3.616,5.675,0.144,7,188.1
20220913155700814_00009687.sum,2022-09-13T15:57:00.242,29.416286,102.154159,10.138,1.202,2.760,0.309,36,88.0
20220913155831564_00009688.sum,2022-09-13T15:58:31.181,29.470988,102.135056,6.567,2.464,4.926,0.154,8,132.3
20220913155959627_00009689.sum,2022-09-13T15:59:58.976,29.642435,102.048405,10.961,2.365,4.760,0.225,12,128.2
20220913160339110_00009690.sum,2022-09-13T16:03:38.615,29.413699,102.190795,7.449,1.111,2.338,0.250,28,105.9
20220913160443133_00009691.sum,2022-09-13T16:04:42.431,29.695807,102.103919,10.806,1.246,2.498,0.272,26,57.2
20220913160508833_00009692.sum,2022-09-13T16:05:08.147,29.618268,102.056231,10.262,3.940,6.928,0.194,11,130.0
20220913160740450_00009693.sum,2022-09-13T16:07:39.785,29.573378,102.056405,4.090,2.205,10.035,0.299,8,114.1
20220913160956694_00009694.sum,2022-09-13T16:09:56.593,29.669639,102.133658,8.466,1.947,6.788,0.128,8,172.8
20220913161407949_00009695.sum,2022-09-13T16:14:07.423,29.563540,102.008655,11.488,0.988,3.458,0.274,39,59.0
20220913161507080_00009696.sum,2022-09-13T16:15:06.557,29.561628,102.011696,11.687,1.241,3.535,0.261,23,94.9
20220913161621674_00009697.sum,2022-09-13T16:16:21.186,29.598303,102.049512,8.300,1.829,4.519,0.256,15,121.4
20220913161942963_00009698.sum,2022-09-13T16:19:42.544,29.516143,102.211927,10.721,1.375,2.304,0.289,25,118.2
20220913162056300_00009699.sum,2022-09-13T16:20:55.758,29.585279,102.060525,8.655,1.572,3.444,0.257,18,90.4
20220913162326747_00009700.sum,2022-09-13T16:23:26.110,29.622050,102.101255,11.448,1.134,2.274,0.308,30,59.4
20220913162623224_00009701.sum,2022-09-13T16:26:22.729,29.399259,102.183264,9.006,1.114,2.369,0.219,31,103.4
20220913162805548_00009702.sum,2022-09-13T16:28:04.984,29.732591,102.060607,8.781,1.271,2.455,0.276,30,62.1
20220913163112113_00009703.sum,2022-09-13T16:31:11.537,29.736050,102.057618,7.759,1.275,2.376,0.251,32,63.6
20220913163400441_00009704.sum,2022-09-13T16:33:59.777,29.636663,102.101261,11.180,2.568,8.112,0.272,10,81.7
20220913163554848_00009705.sum,2022-09-13T16:35:54.263,29.577078,102.082566,8.222,2.381,5.115,0.176,12,218.1
20220913163627632_00009706.sum,2022-09-13T16:36:27.204,29.840402,102.004732,10.518,1.284,3.662,0.271,32,87.1
20220913163750100_00009707.sum,2022-09-13T16:37:49.790,29.844267,102.006503,8.452,4.325,7.459,0.258,9,127.0
20220913164052706_00009708.sum,2022-09-13T16:40:52.602,29.684119,102.110680,7.689,1.581,5.455,0.253,14,64.6
20220913164117969_00009709.sum,2022-09-13T16:41:17.418,29.573634,102.056049,6.656,1.669,4.652,0.238,17,107.4
20220913164216756_00009710.sum,2022-09-13T16:42:16.266,29.616567,102.059627,9.107,5.127,7.811,0.274,8,162.4
20220913164226296_00009711.sum,2022-09-13T16:42:26.972,29.489706,102.218100,13.402,22.495,33.236,0.044,5,181.8
20220913164603073_00009712.sum,2022-09-13T16:46:02.691,29.840073,102.010426,10.423,1.670,5.707,0.258,12,88.5
20220913164753755_00009713.sum,2022-09-13T16:47:53.529,29.529861,102.134309,6.753,2.900,4.903,0.064,9,118.4
20220913164806263_00009714.sum,2022-09-13T16:48:05.669,29.554440,102.048621,11.557,2.419,4.979,0.236,15,119.4
20220913165019379_00009715.sum,2022-09-13T16:50:18.625,29.563274,102.086877,4.024,3.783,5.612,0.208,7,276.7
20220913165159324_00009716.sum,2022-09-13T16:51:58.958,29.735799,102.048674,8.160,3.868,5.740,0.417,9,136.1
20220913165324888_00009717.sum,2022-09-13T16:53:24.444,29.602446,102.120944,6.345,1.788,6.385,0.178,11,117.0
20220913165459927_00009718.sum,2022-09-13T16:54:59.273,29.648956,102.106144,8.248,1.285,2.903,0.293,19,69.8
20220913170019411_00009719.sum,2022-09-13T17:00:19.158,29.842508,102.016148,7.912,1.837,6.141,0.202,12,129.1
20220913170030380_00009720.sum,2022-09-13T17:00:29.910,29.566247,102.037906,9.205,2.114,4.544,0.226,13,114.2
20220913170344831_00009721.sum,2022-09-13T17:03:44.115,29.648388,102.038333,9.509,1.219,2.442,0.296,29,61.2
20220913170505406_00009722.sum,2022-09-13T17:05:04.999,29.852530,102.003730,9.701,1.692,5.159,0.272,16,89.2
20220913170729538_00009723.sum,2022-09-13T17:07:29.067,29.756017,102.031812,8.163,2.062,4.585,0.287,14,109.5
20220913171042070_00009724.sum,2022-09-13T17:10:41.596,29.593073,102.036067,9.229,3.070,8.598,0.229,11,152.3
20220913171117691_00009725.sum,2022-09-13T17:11:17.049,29.834009,101.995948,9.710,1.204,3.618,0.254,35,67.5
20220913171306486_00009726.sum,2022-09-13T17:13:05.935,29.569184,102.111162,7.140,1.834,4.832,0.158,12,109.6
20220913171333211_00009727.sum,2022-09-13T17:13:32.841,29.832961,102.026846,6.321,1.600,5.382,0.210,13,115.2
20220913171406524_00009728.sum,2022-09-13T17:14:05.243,29.387603,102.100220,9.027,20.884,26.514,0.021,4,338.8
20220913171425020_00009729.sum,2022-09-13T17:14:24.599,29.448076,102.154877,6.492,4.775,6.366,0.145,7,152.0
20220913171554078_00009730.sum,2022-09-13T17:15:53.610,29.823734,102.016904,8.651,1.358,3.676,0.270,26,87.3
20220913171634804_00009731.sum,2022-09-13T17:16:34.228,29.646230,102.046710,9.355,2.235,4.647,0.221,14,130.0
20220913171659093_00009732.sum,2022-09-13T17:16:58.653,29.833832,101.993597,8.383,2.043,7.031,0.241,13,113.1
20220913171834018_00009733.sum,2022-09-13T17:18:33.616,29.759335,102.075001,6.837,1.458,4.050,0.382,13,103.8
20220913171943826_00009734.sum,2022-09-13T17:19:43.255,29.416315,102.172765,6.860,1.108,2.433,0.155,21,96.0
20220913172242904_00009735.sum,2022-09-13T17:22:42.409,29.441896,102.165850,11.699,1.083,2.501,0.295,43,85.1
20220913172351671_00009736.sum,2022-09-13T17:23:51.354,29.796927,101.991773,8.568,1.617,5.478,0.283,19,74.9
20220913172454362_00009737.sum,2022-09-13T17:24:53.920,29.504898,101.971299,11.266,1.828,5.603,0.262,14,146.2
20220913172512614_00009738.sum,2022-09-13T17:25:12.020,29.422119,102.161674,7.425,1.076,2.311,0.226,27,89.7
20220913172909090_00009739.sum,2022-09-13T17:29:08.555,29.719939,102.037646,10.934,2.743,3.596,0.241,12,122.8
20220913173334995_00009740.sum,2022-09-13T17:33:34.862,29.583642,102.080731,5.151,2.173,4.992,0.188,11,116.4
20220913173630762_00009741.sum,2022-09-13T17:36:30.277,29.839958,101.997228,10.146,1.457,4.662,0.255,19,85.8
20220913173657447_00009742.sum,2022-09-13T17:36:56.799,29.601029,102.025771,9.104,1.645,4.195,0.201,16,100.3
20220913173823293_00009743.sum,2022-09-13T17:38:22.719,29.484459,102.157863,7.293,1.227,2.607,0.275,25,69.5
20220913173955297_00009744.sum,2022-09-13T17:39:54.946,29.474575,102.169629,3.570,1.356,3.839,0.224,14,108.6
20220913174117108_00009745.sum,2022-09-13T17:41:16.606,29.677199,102.005322,9.705,1.038,2.270,0.247,40,65.6
20220913174235885_00009746.sum,2022-09-13T17:42:35.466,29.834643,102.002516,9.830,1.608,4.826,0.286,19,86.0
20220913174458957_00009747.sum,2022-09-13T17:44:58.380,29.590293,102.065598,8.752,1.408,2.951,0.255,21,104.6
20220913174708012_00009748.sum,2022-09-13T17:47:07.466,29.553409,102.030247,10.505,0.892,2.486,0.271,45,56.4
20220913174931857_00009749.sum,2022-09-13T17:49:31.345,29.595737,102.045193,11.358,1.175,2.650,0.258,26,97.1
20220913175058262_00009750.sum,2022-09-13T17:50:57.804,29.599209,102.050946,11.481,1.393,2.912,0.270,21,114.1
20220913175300473_00009751.sum,2022-09-13T17:52:59.965,29.509833,102.040370,9.163,1.886,8.143,0.200,16,102.1
20220913175527811_00009752.sum,2022-09-13T17:55:27.216,29.594114,102.028987,7.631,2.941,5.884,0.245,11,130.3
20220913175953213_00009753.sum,2022-09-13T17:59:52.859,29.403908,102.172181,6.711,1.587,2.726,0.242,14,97.1
20220913180007840_00009754.sum,2022-09-13T18:00:07.333,29.615929,102.064576,9.604,1.306,2.591,0.282,21,74.5
20220913180114948_00009755.sum,2022-09-13T18:01:14.254,29.683730,102.027396,9.632,2.264,4.015,0.212,12,208.0
20220913180252294_00009756.sum,2022-09-13T18:02:51.667,29.573468,102.045223,6.879,2.350,5.562,0.222,13,139.4
20220913180438652_00009757.sum,2022-09-13T18:04:38.161,29.578544,102.003732,7.339,4.088,7.720,0.138,7,174.8
20220913180647018_00009758.sum,2022-09-13T18:06:46.450,29.594885,102.039721,11.045,1.066,2.512,0.296,34,58.4
20220913180745123_00009759.sum,2022-09-13T18:07:44.676,29.604005,102.045223,10.968,1.503,2.704,0.250,20,117.0
20220913180847235_00009760.sum,2022-09-13T18:08:46.486,29.560321,102.061858,5.274,2.129,6.140,0.237,16,148.9
20220913181019164_00009761.sum,2022-09-13T18:10:18.605,29.766709,102.231731,4.376,1.689,2.913,0.248,13,208.0
20220913181058214_00009762.sum,2022-09-13T18:10:57.623,29.402938,102.176768,9.769,1.188,2.659,0.267,32,100.4
20220913181318363_00009763.sum,2022-09-13T18:13:17.823,29.393138,102.179228,9.105,1.104,2.493,0.234,36,101.5
20220913181528103_00009764.sum,2022-09-13T18:15:27.328,29.514817,102.207456,7.025,1.510,5.858,0.155,10,115.1
20220913181537090_00009765.sum,2022-09-13T18:15:36.594,29.727120,102.006620,9.207,1.338,3.224,0.225,22,66.6
20220913181635008_00009766.sum,2022-09-13T18:16:34.442,29.438209,102.181362,5.101,12.785,16.453,0.081,5,152.6
20220913181708723_00009767.sum,2022-09-13T18:17:07.857,29.602758,102.047806,13.613,1.728,3.570,0.272,20,124.6
20220913181956147_00009768.sum,2022-09-13T18:19:55.618,29.690922,102.101543,12.139,1.280,2.985,0.314,22,56.6
20220913182054342_00009769.sum,2022-09-13T18:20:53.698,29.596696,102.063437,9.194,1.954,2.765,0.153,13,143.8
20220913182126896_00009770.sum,2022-09-13T18:21:26.518,29.577836,102.051446,6.232,1.788,4.800,0.196,18,148.0
20220913182222991_00009771.sum,2022-09-13T18:22:22.360,29.588080,102.043974,8.862,2.520,4.712,0.209,10,191.7
20220913182317965_00009772.sum,2022-09-13T18:23:17.263,29.594952,102.053586,10.632,1.367,2.808,0.255,24,61.7
20220913182602991_00009773.sum,2022-09-13T18:26:02.684,29.430443,102.150278,8.072,6.436,9.876,0.286,8,152.3
20220913182729678_00009774.sum,2022-09-13T18:27:28.932,29.628362,101.990674,13.001,1.427,3.298,0.195,18,85.4
20220913182928716_00009775.sum,2022-09-13T18:29:28.164,29.587366,102.060196,9.284,2.160,3.421,0.210,13,166.3
20220913183229674_00009776.sum,2022-09-13T18:32:29.079,29.592908,102.039917,10.758,1.020,2.427,0.296,38,58.3
20220913183337505_00009777.sum,2022-09-13T18:33:36.968,29.611274,102.054181,9.789,1.297,2.366,0.192,21,78.9
20220913183412532_00009778.sum,2022-09-13T18:34:12.328,29.755868,102.063797,9.117,2.078,5.010,0.243,11,72.0
20220913183617171_00009779.sum,2022-09-13T18:36:16.773,29.611187,102.014423,9.795,2.770,8.707,0.169,9,130.6
20220913183624882_00009780.sum,2022-09-13T18:36:24.297,29.602596,102.052842,11.850,2.015,3.657,0.327,17,94.1
20220913183907906_00009781.sum,2022-09-13T18:39:07.346,29.569424,102.032252,9.417,1.418,3.738,0.176,17,105.1
20220913183929069_00009782.sum,2022-09-13T18:39:28.675,29.729584,102.015024,8.717,1.772,4.352,0.195,13,93.1
20220913184049128_00009783.sum,2022-09-13T18:40:48.585,29.572237,102.058611,8.503,1.880,4.602,0.142,13,135.0
20220913184126778_00009784.sum,2022-09-13T18:41:26.561,29.807460,102.018564,6.571,1.543,5.245,0.215,14,136.2
20220913184327543_00009785.sum,2022-09-13T18:43:26.949,29.585141,102.046484,8.037,3.055,5.943,0.153,10,157.8
20220913184410471_00009786.sum,2022-09-13T18:44:09.740,29.617376,102.018893,11.227,3.061,7.547,0.099,8,132.1
20220913184710156_00009787.sum,2022-09-13T18:47:09.652,29.595837,102.037464,11.587,0.967,2.616,0.287,42,58.7
20220913184750520_00009788.sum,2022-09-13T18:47:49.992,29.839909,102.012089,7.314,1.587,4.295,0.284,19,131.6
20220913184950595_00009789.sum,2022-09-13T18:49:50.037,29.824658,102.023574,9.839,1.231,3.498,0.261,34,64.7
20220913185109249_00009790.sum,2022-09-13T18:51:08.668,29.564806,102.058499,13.778,2.202,5.415,0.278,14,145.2
20220913185130335_00009791.sum,2022-09-13T18:51:29.735,29.592916,102.051826,12.200,1.233,3.193,0.251,23,57.4
20220913185148174_00009792.sum,2022-09-13T18:51:47.526,29.592696,102.048235,10.890,1.649,2.999,0.244,18,115.1
20220913185247950_00009793.sum,2022-09-13T18:52:47.578,29.853420,102.001011,10.346,1.783,5.292,0.298,13,123.2
20220913185623821_00009794.sum,2022-09-13T18:56:23.353,29.859356,101.998941,8.961,4.541,8.069,0.227,8,142.4
20220913185706022_00009795.sum,2022-09-13T18:57:05.389,29.594656,102.051157,9.902,2.272,3.217,0.224,17,126.9
20220913185809989_00009796.sum,2022-09-13T18:58:09.419,29.583733,102.060749,8.763,1.216,2.562,0.284,33,85.6
20220913185929710_00009797.sum,2022-09-13T18:59:29.246,29.578047,102.095522,5.531,2.014,4.128,0.223,12,93.7
20220913190056163_00009798.sum,2022-09-13T19:00:55.662,29.611450,102.032727,10.536,1.372,2.937,0.253,23,60.0
20220913190233697_00009799.sum,2022-09-13T19:02:33.522,29.440716,102.179265,5.639,6.072,8.401,0.167,7,155.4
20220913190308324_00009800.sum,2022-09-13T19:03:07.410,29.625232,102.025004,10.563,3.762,4.692,0.140,9,270.0
20220913190630944_00009801.sum,2022-09-13T19:06:30.670,29.855576,102.021406,7.504,3.063,6.842,0.251,11,177.8
20220913190759826_00009802.sum,2022-09-13T19:07:59.447,29.603915,102.030841,8.659,3.589,6.863,0.266,12,128.0
20220913190916938_00009803.sum,2022-09-13T19:09:16.475,29.442107,102.155315,9.638,1.407,2.738,0.290,29,82.3
20220913191014887_00009804.sum,2022-09-13T19:10:14.283,29.610858,102.014104,10.324,6.249,8.512,0.200,8,163.9
20220913191134692_00009805.sum,2022-09-13T19:11:34.151,29.653537,102.043943,10.177,1.082,1.994,0.298,37,61.0
20220913191217334_00009806.sum,2022-09-13T19:12:17.011,29.845880,102.032411,8.440,4.330,7.674,0.226,8,170.7
20220913191303304_00009807.sum,2022-09-13T19:13:02.547,29.590126,102.054322,10.143,3.011,5.505,0.227,12,161.6
20220913191513453_00009808.sum,2022-09-13T19:15:12.883,29.437580,102.170638,11.222,1.790,2.923,0.210,13,130.5
20220913191612936_00009809.sum,2022-09-13T19:16:12.833,29.853709,102.002403,8.575,2.039,6.539,0.254,12,121.4
20220913191753393_00009810.sum,2022-09-13T19:17:52.826,29.629648,102.048468,11.002,1.548,2.602,0.272,22,75.0
20220913191836795_00009811.sum,2022-09-13T19:18:36.522,29.613740,102.044256,8.381,2.018,3.392,0.170,18,133.8
20220913191944395_00009812.sum,2022-09-13T19:19:43.900,29.620210,102.052139,9.996,1.694,2.370,0.222,20,60.7
20220913192020149_00009813.sum,2022-09-13T19:20:19.677,29.557788,102.123979,3.641,3.372,5.167,0.148,8,262.8
20220913192132427_00009814.sum,2022-09-13T19:21:31.651,29.629295,101.998104,12.508,1.283,2.701,0.238,28,103.8
20220913192231823_00009815.sum,2022-09-13T19:22:31.287,29.612757,102.105198,11.665,1.081,1.799,0.264,35,53.6
20220913192259980_00009816.sum,2022-09-13T19:22:59.333,29.625670,102.047187,10.037,2.875,5.031,0.155,9,136.3
20220913192330584_00009817.sum,2022-09-13T19:23:30.608,29.568028,102.034039,9.624,7.283,10.217,0.126,6,188.0
20220913192351281_00009818.sum,2022-09-13T19:23:50.719,29.598307,102.041297,13.417,1.037,3.189,0.274,39,58.5
20220913192439689_00009819.sum,2022-09-13T19:24:39.478,29.475469,102.157634,9.201,1.396,2.665,0.185,13,117.7
20220913192648331_00009820.sum,2022-09-13T19:26:47.962,29.814153,102.003422,10.306,3.242,9.582,0.188,8,152.0
20220913192839235_00009821.sum,2022-09-13T19:28:38.616,29.590394,102.062269,15.064,2.057,3.571,0.292,19,90.7
20220913192953658_00009822.sum,2022-09-13T19:29:53.162,29.560168,102.036066,9.623,1.573,4.920,0.225,16,112.4
20220913193116188_00009823.sum,2022-09-13T19:31:15.893,29.834671,102.014722,7.426,3.307,9.272,0.243,9,133.3
20220913193315820_00009824.sum,2022-09-13T19:33:15.371,29.676342,101.984132,8.864,1.812,3.821,0.271,20,115.0
20220913193502221_00009825.sum,2022-09-13T19:35:01.603,29.417199,102.183653,9.190,24.891,31.039,0.095,6,220.9
20220913194045755_00009826.sum,2022-09-13T19:40:45.056,29.582233,102.115044,7.851,1.224,2.435,0.268,26,52.3
