event_id,ot_str,lat,lon,dep_km,h_err_km,z_err_km,rms,nphs,gap
20220914202905060_00010057.sum,2022-09-14T20:29:04.238,29.585712,102.105656,9.496,1.461,4.209,0.365,29,52.9
20220914203410660_00010058.sum,2022-09-14T20:34:10.156,29.450878,102.182199,13.694,1.870,5.642,5.111,20,88.2
20220914203450430_00010059.sum,2022-09-14T20:34:49.572,29.730863,101.994517,9.428,1.345,3.844,0.300,28,68.0
20220914203613790_00010060.sum,2022-09-14T20:36:12.872,29.816338,102.007319,8.212,2.153,5.015,0.275,17,117.1
20220914204053980_00010061.sum,2022-09-14T20:40:53.452,29.589863,102.049169,15.167,2.645,8.434,0.166,11,137.3
20220914204206130_00010062.sum,2022-09-14T20:42:05.377,29.615657,102.050374,12.695,3.430,9.152,0.220,8,156.4
20220914204347010_00010063.sum,2022-09-14T20:43:56.189,29.636136,101.941718,12.071,2.516,7.938,5.323,20,70.3
20220914204357140_00010064.sum,2022-09-14T20:43:56.236,29.635413,101.950214,11.145,1.561,6.256,0.364,19,70.3
20220914204427200_00010065.sum,2022-09-14T20:44:27.542,29.682621,102.132202,5.970,4.035,6.585,0.117,6,229.0
20220914204549000_00010066.sum,2022-09-14T20:45:48.084,29.824108,102.013389,8.541,1.299,3.978,0.286,26,65.8
20220914204634370_00010067.sum,2022-09-14T20:46:33.623,29.597763,102.113758,4.779,2.643,4.142,0.206,10,216.1
20220914204743520_00010068.sum,2022-09-14T20:47:42.751,29.571538,102.125410,9.696,1.682,4.474,0.222,17,72.3
20220914204957230_00010069.sum,2022-09-14T20:49:56.530,29.597664,102.029051,11.893,1.455,5.649,0.235,17,100.2
20220914205155540_00010070.sum,2022-09-14T20:51:54.768,29.657637,102.007371,12.222,1.704,5.033,0.289,17,87.1
20220914205726020_00010071.sum,2022-09-14T20:57:25.162,29.422198,102.219911,13.089,3.182,6.696,0.153,10,125.8
20220914210029550_00010072.sum,2022-09-14T21:00:28.798,29.612979,102.043783,16.000,2.183,5.853,2.119,15,122.2
20220914210045040_00010073.sum,2022-09-14T21:00:44.607,29.401835,102.204550,11.396,5.784,10.759,0.158,8,172.3
20220914210143670_00010074.sum,2022-09-14T21:01:42.921,29.671133,101.999162,11.445,1.202,3.851,0.265,28,108.6
20220914210230340_00010075.sum,2022-09-14T21:02:30.003,29.658619,102.117740,17.490,3.326,5.148,0.085,8,104.8
20220914210402850_00010076.sum,2022-09-14T21:04:02.001,29.633829,102.044628,10.489,2.064,7.135,0.330,13,89.6
20220914210518840_00010077.sum,2022-09-14T21:05:18.109,29.663251,102.000898,10.599,1.495,4.385,0.306,22,86.2
20220914210638130_00010078.sum,2022-09-14T21:06:37.313,29.530355,101.969145,9.658,2.525,7.686,3.156,12,122.8
20220914210657900_00010079.sum,2022-09-14T21:06:57.706,29.541010,102.155652,7.968,5.385,8.250,0.157,7,157.6
20220914211106610_00010080.sum,2022-09-14T21:11:06.011,29.637846,102.072723,12.020,2.575,7.894,0.210,11,86.6
20220914211334720_00010081.sum,2022-09-14T21:13:34.002,29.545219,102.039023,10.983,2.290,6.560,0.272,13,116.2
20220914211512580_00010082.sum,2022-09-14T21:15:11.795,29.444853,102.175720,12.822,1.363,3.962,0.293,30,89.4
20220914211721790_00010083.sum,2022-09-14T21:17:20.880,29.752033,102.046670,8.670,1.442,3.399,0.289,22,69.4
20220914212022900_00010084.sum,2022-09-14T21:20:22.389,29.627898,102.026070,12.260,2.170,7.167,0.251,14,126.3
20220914212143950_00010085.sum,2022-09-14T21:21:42.895,29.847628,101.993381,9.812,3.508,11.093,0.322,7,148.1
20220914212252230_00010086.sum,2022-09-14T21:22:51.294,29.528555,101.929905,13.074,1.895,6.178,0.336,12,115.1
20220914212514190_00010087.sum,2022-09-14T21:25:13.287,29.841966,102.007377,9.195,1.473,4.235,0.251,23,88.5
20220914212824500_00010088.sum,2022-09-14T21:28:23.534,29.822991,102.001731,9.746,2.360,5.623,0.249,10,138.3
20220914212908770_00010089.sum,2022-09-14T21:29:08.058,29.811792,102.014429,8.943,3.066,6.728,0.330,9,132.6
20220914213007350_00010090.sum,2022-09-14T21:30:06.499,29.687597,102.030296,13.425,2.253,4.587,0.220,10,157.6
20220914213257810_00010091.sum,2022-09-14T21:32:56.955,29.571584,102.032044,10.488,1.220,4.096,0.278,26,64.4
20220914213441000_00010092.sum,2022-09-14T21:34:40.386,29.568195,102.024901,12.497,1.052,4.126,0.311,38,58.1
20220914213853100_00010093.sum,2022-09-14T21:38:53.270,29.672587,102.130208,7.568,2.188,6.797,0.141,9,101.2
20220914213943310_00010094.sum,2022-09-14T21:39:42.562,29.776020,102.009718,8.669,16.175,21.030,15.998,11,124.7
20220914214023950_00010095.sum,2022-09-14T21:40:56.581,29.845746,102.003071,8.263,1.383,4.745,10.745,24,66.2
20220914214057320_00010096.sum,2022-09-14T21:40:56.476,29.838619,102.001178,9.217,1.408,4.039,0.283,24,66.8
20220914214322490_00010097.sum,2022-09-14T21:43:21.100,29.750535,102.066918,5.937,2.282,6.751,0.337,10,100.3
20220914214416850_00010098.sum,2022-09-14T21:44:15.846,29.456338,102.170693,11.086,2.724,7.326,0.200,12,166.7
20220914214908300_00010099.sum,2022-09-14T21:49:07.545,29.639313,102.097936,9.600,1.603,3.295,2.833,21,60.4
20220914214935200_00010100.sum,2022-09-14T21:49:34.334,29.844977,102.013132,8.177,2.660,6.339,0.237,10,142.7
20220914215049640_00010101.sum,2022-09-14T21:50:49.169,29.822971,102.037710,6.755,3.868,5.685,0.258,9,132.7
20220914215457880_00010102.sum,2022-09-14T21:54:57.134,29.532177,101.920074,11.976,1.787,5.316,0.305,15,112.9
20220914215911800_00010103.sum,2022-09-14T21:59:10.825,29.600573,102.056724,9.901,1.995,8.558,0.315,15,97.9
20220914220105200_00010104.sum,2022-09-14T22:01:04.328,29.428937,102.205982,12.909,2.580,5.424,0.278,21,108.3
20220914220436720_00010105.sum,2022-09-14T22:04:35.767,29.552712,102.060831,9.090,1.369,4.217,0.230,19,68.3
20220914220701550_00010106.sum,2022-09-14T22:07:01.686,29.542791,102.222348,11.756,5.410,7.447,0.272,12,181.5
20220914220824510_00010107.sum,2022-09-14T22:08:24.048,29.648980,102.194933,5.386,2.396,4.914,0.211,11,153.9
20220914221023980_00010108.sum,2022-09-14T22:10:23.188,29.408621,102.185111,9.961,1.682,5.493,0.182,18,104.9
20220914221206210_00010109.sum,2022-09-14T22:12:05.334,29.444274,102.173616,8.316,2.282,7.224,13.512,13,174.0
20220914221252060_00010110.sum,2022-09-14T22:12:51.185,29.653195,102.117181,11.091,2.938,4.746,0.264,12,122.5
20220914221605460_00010111.sum,2022-09-14T22:16:04.719,29.728546,102.053371,7.530,5.165,7.375,0.247,6,217.1
20220914221655550_00010112.sum,2022-09-14T22:16:55.003,29.474183,102.156246,9.108,2.326,7.406,0.086,8,189.9
20220914222044770_00010113.sum,2022-09-14T22:20:43.824,29.602541,102.095098,8.594,1.483,3.448,0.315,25,54.7
20220914222106440_00010114.sum,2022-09-14T22:21:06.045,29.578120,102.021466,8.365,21.747,31.197,2.132,10,78.9
20220914222308750_00010115.sum,2022-09-14T22:23:07.706,29.588147,102.003439,10.042,4.113,5.166,0.317,9,181.9
20220914222928730_00010116.sum,2022-09-14T22:29:27.933,29.803826,102.036089,6.966,1.739,5.556,0.267,11,129.2
20220914223333530_00010117.sum,2022-09-14T22:33:32.826,29.616204,102.049201,9.489,2.578,4.195,0.222,12,154.2
20220914223717420_00010118.sum,2022-09-14T22:37:16.790,29.652596,102.057415,11.005,1.774,2.972,0.275,21,59.7
20220914223915350_00010119.sum,2022-09-14T22:39:14.795,29.497396,102.208646,13.396,2.839,4.965,0.229,13,135.0
20220914224250540_00010120.sum,2022-09-14T22:42:49.905,29.902976,101.972421,5.622,3.537,8.249,0.902,17,134.7
20220914224309290_00010121.sum,2022-09-14T22:43:08.355,29.602432,102.123910,4.733,3.008,6.570,0.222,12,158.9
20220914224434700_00010122.sum,2022-09-14T22:44:33.905,29.541802,102.069289,9.002,2.040,6.253,0.236,14,72.2
20220914224612970_00010123.sum,2022-09-14T22:46:12.306,29.572072,102.035915,8.132,1.375,4.003,7.871,19,64.3
20220914224633360_00010124.sum,2022-09-14T22:46:32.477,29.569968,102.029390,8.237,1.965,6.987,0.215,15,65.2
20220914224831130_00010125.sum,2022-09-14T22:48:30.409,29.591456,102.033180,9.235,1.560,3.724,0.230,18,101.1
20220914224913650_00010126.sum,2022-09-14T22:49:12.549,29.640246,102.022537,13.338,2.745,6.350,0.246,9,139.0
20220914225129060_00010127.sum,2022-09-14T22:51:29.121,29.622637,102.086535,8.014,3.671,7.499,0.088,9,85.9
20220914225431640_00010128.sum,2022-09-14T22:54:30.908,29.568696,102.032551,11.134,1.157,3.310,0.301,29,57.4
20220914225625400_00010129.sum,2022-09-14T22:56:24.575,29.614089,102.068121,8.726,1.260,2.451,2.054,24,57.3
20220914225637650_00010130.sum,2022-09-14T22:56:36.752,29.565043,102.018408,9.191,1.419,3.618,0.663,20,65.3
20220914225758540_00010131.sum,2022-09-14T22:57:57.701,29.597811,102.036331,10.987,1.102,3.068,0.291,28,58.8
20220914225820340_00010132.sum,2022-09-14T22:58:20.469,29.564780,102.027371,6.894,21.521,30.744,4.016,10,157.1
20220914225934730_00010133.sum,2022-09-14T22:59:34.956,29.554531,102.058091,9.758,6.447,8.135,0.278,14,99.0
20220914225949630_00010134.sum,2022-09-14T22:59:48.815,29.570281,102.048206,6.945,2.527,5.253,0.148,10,149.6
20220914230207660_00010135.sum,2022-09-14T23:02:06.620,29.767617,102.051553,5.561,1.191,2.823,0.227,22,107.6
20220914230255920_00010136.sum,2022-09-14T23:02:55.898,29.567644,102.003784,10.986,7.198,12.417,0.082,7,170.3
20220914230543380_00010137.sum,2022-09-14T23:05:42.682,29.432752,102.168574,10.729,1.390,4.594,0.271,28,90.9
20220914230702150_00010138.sum,2022-09-14T23:07:01.561,29.632027,102.027637,6.440,3.248,5.196,0.159,10,134.7
20220914230813830_00010139.sum,2022-09-14T23:08:13.092,29.570037,102.025670,7.870,2.216,5.836,0.257,14,96.5
20220914231156100_00010140.sum,2022-09-14T23:11:55.194,29.843451,102.009294,10.419,1.977,6.051,0.249,12,126.6
20220914231544140_00010141.sum,2022-09-14T23:15:43.441,29.573601,102.042622,4.235,1.585,4.851,0.254,12,113.8
20220914231625220_00010142.sum,2022-09-14T23:16:24.739,29.423362,102.169411,8.982,4.459,9.852,0.270,8,180.6
20220914231759170_00010143.sum,2022-09-14T23:17:58.239,29.840864,102.005377,9.497,1.484,4.304,0.236,24,87.1
20220914232154450_00010144.sum,2022-09-14T23:21:53.871,29.596931,102.080241,6.280,1.723,4.027,0.171,16,130.4
20220914232239070_00010145.sum,2022-09-14T23:22:38.142,29.413357,102.166995,7.804,3.370,7.709,0.258,10,138.3
20220914232625570_00010146.sum,2022-09-14T23:26:25.074,29.529376,101.990688,12.599,1.456,6.634,0.307,16,92.6
20220914232853100_00010147.sum,2022-09-14T23:29:04.344,29.469698,102.186065,3.654,2.349,5.662,7.831,16,119.1
20220914232904940_00010148.sum,2022-09-14T23:29:04.778,29.486076,102.214724,8.224,3.789,8.323,0.306,11,110.0
20220914233001490_00010149.sum,2022-09-14T23:30:00.625,29.578206,102.034107,12.444,1.477,4.000,0.294,22,63.0
20220914233132700_00010150.sum,2022-09-14T23:31:32.636,29.734299,102.029558,11.601,4.684,6.660,0.235,8,206.9
20220914233247440_00010151.sum,2022-09-14T23:32:46.911,29.483654,102.142943,11.478,2.266,6.477,0.234,14,143.6
20220914233850230_00010152.sum,2022-09-14T23:38:49.406,29.603517,102.049183,10.877,1.168,2.741,0.310,27,58.2
20220915001928490_00010153.sum,2022-09-15T00:19:27.672,29.799415,102.006418,8.647,1.552,3.684,0.304,25,78.7
20220915003340310_00010154.sum,2022-09-15T00:33:39.788,29.550973,102.120036,10.418,1.631,3.628,0.267,19,76.3
20220915003542710_00010155.sum,2022-09-15T00:35:42.091,29.624426,102.018464,6.416,3.018,6.261,0.166,8,148.0
20220915004621770_00010156.sum,2022-09-15T00:46:21.582,29.634116,102.037089,3.839,4.996,6.248,0.196,6,223.1
20220915005040030_00010157.sum,2022-09-15T00:50:39.324,29.574048,102.036108,10.486,1.297,3.065,0.287,28,63.8
20220915005239390_00010158.sum,2022-09-15T00:52:38.543,29.767706,102.029775,8.827,1.287,2.946,0.296,29,73.6
20220915005331110_00010159.sum,2022-09-15T00:53:30.689,29.832195,101.960020,3.165,4.565,6.013,0.238,8,267.5
20220915005439830_00010160.sum,2022-09-15T00:54:39.089,29.624210,102.025756,7.156,2.163,5.215,0.170,10,131.7
20220915005936620_00010161.sum,2022-09-15T00:59:36.316,29.651462,102.076892,4.490,3.063,4.700,0.149,8,141.6
20220915010026780_00010162.sum,2022-09-15T01:00:26.087,29.828225,102.004341,9.077,3.049,7.262,0.203,10,119.8
20220915010124230_00010163.sum,2022-09-15T01:01:23.387,29.823974,102.017933,9.302,2.107,5.461,0.283,13,123.4
20220915010309790_00010164.sum,2022-09-15T01:03:38.391,29.461392,102.157272,13.013,1.380,3.709,7.382,31,75.1
20220915010339080_00010165.sum,2022-09-15T01:03:38.353,29.459408,102.160767,13.467,1.458,3.980,0.296,28,76.2
20220915010659150_00010166.sum,2022-09-15T01:06:58.375,29.824263,102.022711,9.800,1.179,2.884,0.252,36,64.9
20220915010749660_00010167.sum,2022-09-15T01:07:49.117,29.818936,102.024965,11.560,2.088,5.939,0.331,12,87.6
20220915010943280_00010168.sum,2022-09-15T01:10:21.114,29.494698,102.207961,11.275,2.954,3.861,13.404,25,98.0
20220915011021720_00010169.sum,2022-09-15T01:10:21.087,29.494007,102.201254,11.960,1.472,3.348,0.264,31,89.5
20220915011108410_00010170.sum,2022-09-15T01:11:07.928,29.833076,102.066963,6.923,6.403,8.310,0.213,7,201.5
20220915011239070_00010171.sum,2022-09-15T01:12:38.390,29.450792,102.167391,12.262,1.933,5.530,0.208,14,122.6
20220915011352150_00010172.sum,2022-09-15T01:13:51.354,29.537476,102.029598,11.458,1.036,3.036,0.283,37,55.3
20220915011638170_00010173.sum,2022-09-15T01:16:37.302,29.632188,102.024662,9.254,1.581,3.401,9.919,25,90.9
20220915011716620_00010174.sum,2022-09-15T01:17:15.726,29.825157,102.019680,9.483,1.360,3.598,0.273,27,65.2
20220915012308460_00010175.sum,2022-09-15T01:23:07.892,29.668124,102.116843,5.008,1.284,4.919,0.271,15,70.8
20220915012509510_00010176.sum,2022-09-15T01:25:08.931,29.587710,101.934791,13.265,1.362,4.268,0.284,25,82.8
20220915012643000_00010177.sum,2022-09-15T01:26:42.201,29.618809,102.031627,9.304,3.377,6.348,4.516,15,128.8
20220915012707350_00010178.sum,2022-09-15T01:27:06.604,29.518208,101.977988,10.797,1.539,5.427,0.248,12,118.2
20220915012811570_00010179.sum,2022-09-15T01:28:10.829,29.487760,102.168357,11.034,1.192,3.067,0.276,32,63.6
20220915012934300_00010180.sum,2022-09-15T01:29:33.591,29.582504,102.008473,12.154,1.159,3.967,0.226,24,62.6
20220915013422360_00010181.sum,2022-09-15T01:34:21.774,29.538332,101.950406,9.241,3.930,6.335,0.217,9,117.3
20220915013545500_00010182.sum,2022-09-15T01:35:44.777,29.621238,102.047601,10.327,1.501,2.713,0.230,18,92.4
20220915013939780_00010183.sum,2022-09-15T01:39:38.899,29.597835,102.027352,9.956,1.827,3.615,0.249,16,119.8
20220915014153830_00010184.sum,2022-09-15T01:41:53.584,29.803005,102.041835,6.203,3.423,6.840,0.132,7,178.9
20220915015022270_00010185.sum,2022-09-15T01:50:21.453,29.635043,102.066119,10.727,1.075,2.194,0.327,36,58.3
20220915015215640_00010186.sum,2022-09-15T01:52:15.092,29.631775,102.051326,3.229,3.001,3.957,0.094,8,234.8
20220915015358730_00010187.sum,2022-09-15T01:53:57.770,29.583677,102.124658,3.548,3.131,5.251,0.223,16,139.9
20220915015649410_00010188.sum,2022-09-15T01:56:49.028,29.473304,102.185184,9.697,4.411,7.473,0.222,9,197.1
20220915015738220_00010189.sum,2022-09-15T01:57:37.816,29.575444,102.014882,6.445,3.342,6.614,0.115,7,188.2
20220915020638740_00010190.sum,2022-09-15T02:06:37.948,29.571852,102.019718,10.815,0.944,2.732,0.268,41,58.5
20220915020740590_00010191.sum,2022-09-15T02:07:39.781,29.664190,102.097256,9.081,1.190,2.389,0.275,24,60.5
20220915021112170_00010192.sum,2022-09-15T02:11:11.448,29.440704,102.180690,13.762,2.062,5.203,0.283,14,120.5
20220915021729550_00010193.sum,2022-09-15T02:17:28.544,29.829524,102.025180,8.099,1.853,4.835,0.253,17,118.2
20220915021805860_00010194.sum,2022-09-15T02:18:05.023,29.824202,102.030943,8.631,2.684,6.671,0.292,10,134.1
20220915022106610_00010195.sum,2022-09-15T02:21:05.985,29.382948,102.174188,13.253,1.399,4.593,0.306,35,99.2
20220915022238550_00010196.sum,2022-09-15T02:22:37.452,29.815818,102.012719,6.233,1.962,4.555,0.230,17,118.4
20220915022625620_00010197.sum,2022-09-15T02:26:25.196,29.753484,102.110267,11.986,2.421,4.169,0.256,12,107.3
20220915022641840_00010198.sum,2022-09-15T02:26:41.491,29.585379,102.085686,13.048,12.062,16.089,0.113,6,237.7
20220915023129970_00010199.sum,2022-09-15T02:31:29.158,29.421074,102.139352,6.707,2.202,7.048,0.262,15,79.8
20220915023617930_00010200.sum,2022-09-15T02:36:17.177,29.575106,102.072237,10.798,1.258,3.909,0.283,30,54.7
20220915024001580_00010201.sum,2022-09-15T02:40:01.592,29.778023,102.105344,5.891,8.306,10.399,0.090,6,326.5
20220915024238240_00010202.sum,2022-09-15T02:42:37.472,29.666900,102.000390,12.273,1.186,3.591,0.290,24,108.0
20220915024256280_00010203.sum,2022-09-15T02:42:56.386,29.679563,102.134846,7.758,1.775,6.992,2.055,13,91.0
20220915024411410_00010204.sum,2022-09-15T02:44:10.868,29.385651,102.171310,11.666,1.291,4.750,0.224,24,99.4
20220915024950610_00010205.sum,2022-09-15T02:49:49.843,29.669780,102.104417,12.814,1.709,3.851,0.378,20,75.5
20220915025405910_00010206.sum,2022-09-15T02:54:04.774,29.797561,101.978648,6.778,2.065,6.890,0.286,10,133.0
20220915025609720_00010207.sum,2022-09-15T02:56:09.005,29.471120,102.146271,7.525,2.078,6.998,0.197,11,106.2
20220915025825350_00010208.sum,2022-09-15T02:58:25.017,29.651700,102.127863,5.497,8.031,10.463,0.167,8,158.4
20220915030407360_00010209.sum,2022-09-15T03:04:06.803,29.384656,102.175708,12.420,1.182,4.386,0.292,34,99.7
20220915030738690_00010210.sum,2022-09-15T03:07:37.760,29.607504,102.045951,10.101,1.909,6.231,0.278,15,95.5
20220915030947940_00010211.sum,2022-09-15T03:09:47.306,29.430710,102.167055,9.182,2.105,3.319,0.223,14,141.9
20220915031456150_00010212.sum,2022-09-15T03:14:55.223,29.570150,102.058692,10.123,2.347,8.234,0.301,10,114.9
20220915032044560_00010213.sum,2022-09-15T03:20:44.292,29.406000,102.160425,7.072,5.057,6.385,0.094,8,135.3
20220915032517510_00010214.sum,2022-09-15T03:25:17.688,29.582509,102.107145,13.117,4.854,10.685,0.207,9,88.9
20220915033222380_00010215.sum,2022-09-15T03:32:21.544,29.555069,102.033294,10.657,1.318,4.705,0.313,26,56.2
20220915033519120_00010216.sum,2022-09-15T03:35:18.396,29.639462,101.946392,11.765,1.048,4.537,0.237,29,70.4
20220915033722760_00010217.sum,2022-09-15T03:37:21.664,29.778038,102.014706,7.081,5.846,7.335,0.277,12,108.7
20220915034233500_00010218.sum,2022-09-15T03:42:32.910,29.424346,102.169783,10.073,1.155,2.643,0.290,37,92.5
20220915034338470_00010219.sum,2022-09-15T03:43:37.520,29.812126,102.011722,8.025,2.170,6.292,0.208,11,119.2
20220915034950990_00010220.sum,2022-09-15T03:49:50.336,29.422115,102.171065,9.180,1.331,2.941,0.254,28,93.3
20220915035123910_00010221.sum,2022-09-15T03:51:23.396,29.565123,102.094617,12.294,5.339,8.514,0.290,9,112.2
20220915035418630_00010222.sum,2022-09-15T03:54:18.590,29.628119,102.081734,5.112,3.365,5.522,0.087,9,129.4
20220915035552180_00010223.sum,2022-09-15T03:55:51.074,29.786000,101.949648,8.171,1.931,6.129,0.340,17,109.0
20220915035830390_00010224.sum,2022-09-15T03:58:29.730,29.566717,102.198131,3.511,2.735,4.116,0.186,11,128.0
20220915040045310_00010225.sum,2022-09-15T04:00:44.622,29.653003,102.109726,12.077,1.612,3.304,0.334,28,87.5
20220915040141680_00010226.sum,2022-09-15T04:01:41.091,29.625700,102.040895,12.042,1.076,3.331,0.298,35,60.1
20220915040346210_00010227.sum,2022-09-15T04:03:45.571,29.612981,102.057271,12.952,3.775,6.716,0.214,9,131.1
20220915040646370_00010228.sum,2022-09-15T04:06:45.458,29.639010,102.055112,13.726,2.144,5.305,0.333,18,92.7
20220915040721640_00010229.sum,2022-09-15T04:07:20.778,29.836586,101.998541,9.291,2.117,6.237,0.233,11,117.9
20220915041543500_00010230.sum,2022-09-15T04:15:42.803,29.437801,102.162639,6.525,2.585,4.092,0.194,11,126.2
20220915041744970_00010231.sum,2022-09-15T04:17:44.156,29.703273,101.982143,10.711,1.225,3.940,0.231,22,69.2
20220915041911160_00010232.sum,2022-09-15T04:19:10.525,29.487106,102.194289,6.656,1.847,5.119,0.119,11,99.0
20220915042429430_00010233.sum,2022-09-15T04:24:28.458,29.753911,102.051596,7.709,1.955,3.668,0.201,16,133.1
20220915043035290_00010234.sum,2022-09-15T04:30:34.457,29.572989,102.042884,11.281,1.344,5.587,0.244,16,57.0
20220915043218140_00010235.sum,2022-09-15T04:32:17.367,29.670095,102.015617,12.462,2.679,4.894,0.290,18,85.1
20220915043515840_00010236.sum,2022-09-15T04:35:14.869,29.767904,102.053465,6.475,3.161,6.397,0.324,12,150.3
20220915043812490_00010237.sum,2022-09-15T04:38:12.735,29.632567,102.132291,4.710,2.754,5.385,0.153,11,112.2
20220915043914490_00010238.sum,2022-09-15T04:39:13.763,29.595717,102.098174,3.304,3.452,4.734,0.211,9,220.3
20220915044247140_00010239.sum,2022-09-15T04:42:46.265,29.605470,102.043616,10.076,1.403,4.392,0.289,21,58.7
20220915044754870_00010240.sum,2022-09-15T04:47:54.410,29.430783,102.163649,8.812,1.647,2.539,0.286,17,131.2
20220915044859870_00010241.sum,2022-09-15T04:48:59.369,29.638578,102.063145,10.429,6.070,10.221,14.482,11,119.3
20220915044933810_00010242.sum,2022-09-15T04:49:32.863,29.687146,102.040362,12.773,19.387,24.554,0.293,7,230.9
20220915045107210_00010243.sum,2022-09-15T04:51:06.388,29.625808,102.044359,10.149,1.432,3.552,0.344,31,59.6
20220915045141600_00010244.sum,2022-09-15T04:51:40.800,29.617207,102.051454,11.560,2.114,5.235,0.267,13,129.8
20220915045230120_00010245.sum,2022-09-15T04:52:29.380,29.811174,102.040291,3.850,3.674,4.916,0.217,8,177.6
20220915045319860_00010246.sum,2022-09-15T04:53:19.083,29.654716,102.099676,11.138,1.357,3.251,0.362,26,62.3
20220915045532340_00010247.sum,2022-09-15T04:55:31.778,29.621230,102.112333,1.425,1.280,1.982,0.345,13,193.2
20220915045613870_00010248.sum,2022-09-15T04:56:12.900,29.797677,102.008503,9.762,2.421,6.112,0.241,10,116.5
20220915050018390_00010249.sum,2022-09-15T05:00:17.786,29.432031,102.161504,10.565,1.154,2.452,0.273,32,86.8
20220915050136440_00010250.sum,2022-09-15T05:01:35.664,29.583485,102.107183,6.270,2.739,6.692,0.269,9,108.2
20220915050421360_00010251.sum,2022-09-15T05:04:21.599,29.635611,102.047715,4.193,4.652,5.778,0.089,6,263.1
20220915050603110_00010252.sum,2022-09-15T05:06:02.433,29.549716,102.037696,6.673,2.483,5.432,0.238,12,156.2
20220915051139610_00010253.sum,2022-09-15T05:11:38.941,29.419528,102.195904,6.590,1.915,3.321,1.733,23,105.5
20220915051147020_00010254.sum,2022-09-15T05:11:46.050,29.578745,102.070394,9.667,0.987,1.437,0.617,19,65.4
20220915051311970_00010255.sum,2022-09-15T05:13:11.158,29.545978,102.043649,9.896,1.148,3.905,0.287,24,54.8
20220915052301270_00010256.sum,2022-09-15T05:23:00.420,29.747306,102.052045,8.416,1.456,2.778,0.268,23,68.5
20220915052436020_00010257.sum,2022-09-15T05:24:35.267,29.405149,102.172637,7.894,1.263,2.851,0.283,28,97.3
20220915053136180_00010258.sum,2022-09-15T05:31:35.560,29.475814,102.136216,6.439,2.032,4.924,0.139,9,112.7
20220915053329020_00010259.sum,2022-09-15T05:33:28.209,29.801763,102.037426,7.558,2.821,4.065,4.809,19,81.7
20220915053404940_00010260.sum,2022-09-15T05:34:03.989,29.632525,102.075816,6.432,1.843,4.927,0.249,17,57.5
20220915053527070_00010261.sum,2022-09-15T05:35:26.561,29.604400,102.056929,9.100,2.498,4.713,0.198,14,188.6
20220915054141290_00010262.sum,2022-09-15T05:41:40.404,29.796253,102.039985,8.965,1.164,2.690,0.289,36,63.7
20220915054516190_00010263.sum,2022-09-15T05:45:15.656,29.577955,102.130409,4.429,3.172,5.109,0.132,7,193.4
20220915054933360_00010264.sum,2022-09-15T05:49:32.541,29.612089,102.034514,5.794,2.625,6.281,0.214,8,131.8
20220915055034200_00010265.sum,2022-09-15T05:50:33.357,29.840441,102.004599,9.728,1.429,3.973,0.262,23,87.8
20220915055244820_00010266.sum,2022-09-15T05:52:44.248,29.618269,102.054749,8.520,2.595,3.934,0.237,14,116.4
20220915055313800_00010267.sum,2022-09-15T05:53:13.807,29.469959,102.123426,7.739,11.676,14.697,0.214,6,186.2
20220915055509670_00010268.sum,2022-09-15T05:55:09.154,29.478111,102.138467,7.354,2.966,6.663,0.124,7,114.4
20220915055646420_00010269.sum,2022-09-15T05:56:46.181,29.418126,102.180409,6.299,4.067,5.174,0.954,16,179.7
20220915055654950_00010270.sum,2022-09-15T05:56:54.171,29.826337,102.001909,12.779,2.670,5.739,0.243,11,151.5
20220915055837710_00010271.sum,2022-09-15T05:58:36.908,29.789150,102.004779,10.065,1.807,4.385,0.249,16,107.5
20220915060706380_00010272.sum,2022-09-15T06:07:05.525,29.475404,102.156943,6.561,2.198,6.829,0.331,21,67.6
20220915062115950_00010273.sum,2022-09-15T06:21:15.665,29.618541,102.055856,6.172,2.977,6.016,0.159,9,127.9
20220915062349430_00010274.sum,2022-09-15T06:23:48.661,29.553295,101.953374,8.848,12.720,16.091,0.330,7,184.9
20220915062539220_00010275.sum,2022-09-15T06:25:38.532,29.504486,101.978421,12.436,1.034,3.669,0.311,39,56.1
20220915062821050_00010276.sum,2022-09-15T06:28:20.328,29.597688,102.037805,5.225,1.726,5.805,0.247,10,120.7
20220915062950710_00010277.sum,2022-09-15T06:29:50.072,29.562370,102.012328,7.572,4.336,7.517,0.230,8,164.2
20220915063216760_00010278.sum,2022-09-15T06:32:16.114,29.497533,101.973169,11.006,1.238,4.687,0.210,20,79.5
20220915063611900_00010279.sum,2022-09-15T06:36:11.150,29.527909,102.000791,11.600,1.120,4.032,0.252,23,56.7
20220915063752270_00010280.sum,2022-09-15T06:37:51.486,29.611319,102.049483,10.873,1.137,2.765,0.305,33,58.6
20220915063839260_00010281.sum,2022-09-15T06:38:38.429,29.547314,102.050941,11.175,1.296,3.895,0.269,23,54.6
20220915064134160_00010282.sum,2022-09-15T06:41:33.450,29.615353,102.034536,6.221,2.306,5.920,0.260,10,127.2
20220915064330120_00010283.sum,2022-09-15T06:43:29.219,29.569012,102.008212,8.143,1.899,5.901,15.146,16,75.1
20220915064410680_00010284.sum,2022-09-15T06:44:09.665,29.576789,102.048826,9.086,1.368,4.558,0.244,20,56.5
